Tanggal;Username;Clean Dataset
2022-01-20 03:53:32+00:00;RisaHart;kata nusantara sudah pakai literatur literatur tulis kalau baca generasi timbul bingung kalau jadi nama kota ibukota suka nama baru tidak nusantara
2022-01-20 03:39:45+00:00;toServetoGive;nusantara slrh asia tenggara kalau jadi nama ibukota negara satu republik indonesia milik nilai historis salah satu negara tetangga bhw dulu indonesia
2022-01-20 03:25:28+00:00;sakif4h;dulu paham nusantara indonesia kalau jadi nama ibukota baru indonesia ibukota gimana
2022-01-20 03:21:04+00:00;MulkisPohan;nusantara sabang meraukejk nama ibukota indonesia kota daerah jancuk gitu
2022-01-20 03:19:49+00:00;budi_dhrc;tidak sih jadi nama ibukota negara taung seluruh rakyat indonesia d nusantara
2022-01-20 03:11:14+00:00;JakartaBoxy;nusantara nama ibukota baru pulau kalimantan jakarta jaya raya propinsi pusat bisnis daerah khusus jakarta wilayah kota camat tanpa kabupaten enjoyjakarta jakartabelongtome
2022-01-20 02:45:44+00:00;esteh_indonesia;nusantara jadi nama calon ibukota esteh susu nusantara btw esteh indonesia jago cenayang ya nama nusantara dunia moga esteh ya semuaakanestehpadawaktunya estehindonesia esteh
2022-01-20 02:41:41+00:00;adi_korek;puan maharani uang an mbambak mega uang an nama ibukota baru jokowi bukan nusantara mlayuaaah
2022-01-20 02:12:12+00:00;Hanariyanto9;selamat umum nama ibukota negara januari nusantara kotaduniauntuksemua
2022-01-20 02:06:57+00:00;LJLIWOSO;apa arti nama pakai jokowi nusantara oke pdrpindahan ibukota negara manfaat masyarakat bangsa negara
2022-01-20 01:48:31+00:00;purbanasrun;buat nusantara negara satu republik indonesia sudah lama populer masyarakat semat buah daerah kota belum pikir masyarakat oeleh tokoh nasional pres jokowi semat nama ibukota indonesia sudah sgt
2022-01-20 01:39:03+00:00;Thalomoan1;nusantara rumah tinggal presiden joko widodo pilih nama nusantara bagai ibukota baru kalimantan timur bagai hadiah baik anak bangsa klojotan tolak nama karena banget penuh makna
2022-01-20 01:34:26+00:00;Danangjaya91;nusantara liput indonesia semenanjung malaka ya usul nama ganti nama ibukota baru kota kaltara kota kalimanjaya kota karimatara kota borneo sakti
2022-01-20 00:59:09+00:00;rumahsemut0190;ibukota nusantara ambil nama dipa nusantara a gan
2022-01-20 00:48:21+00:00;wiwnesky;selamat pagi nusantara fadzon usul nama ibukota negara nama jokowi ada usul nama cocok fadzon
2022-01-20 00:41:08+00:00;SahatTuaSihite1;sudah cocok nama ibukota baru nusantara nyanyi koesplus sudah dulu ambil judul lagu nusantara
2022-01-20 00:38:41+00:00;Johntra25589367;janggal sebut nusantara bagai nama ibukota anggap wilayah nusantara cakup wilayah indonesia malaysia anggap benua indonesia singapura malaysia brunai ada sebut philipina
2022-01-20 00:32:33+00:00;wahyuftrnto;turut gue pribadi aneh gitu nama ibukota baru jadi nusantara
2022-01-19 23:49:07+00:00;frenkyf1;kunci alur kang emil gaung kata nusantara baru jadi nama ibukota baru
2022-01-19 23:47:28+00:00;BinPekok;nusantara nama pilih jokowi calon ibukota baru buat asam urat tensi bagi cundang sakit hati perintah yesss
2022-01-19 23:44:25+00:00;haechanmaulana;nama ibukota jadi nusantara tidak nyambung
2022-01-19 23:29:06+00:00;fslnrrhmn;aneh kalau nusantara jadi nama ibukota baru
2022-01-19 23:29:04+00:00;sony_herdiana;pikir nusantara nama indonesia ya janggal ibukota indonesia indonesia lucu sih nama kandung janggal
2022-01-19 23:09:21+00:00;Coffee2Talks;presiden jokowi putus nama ibukota negara baru nusantara ibukotanegarabaru indonesiamaju nusantara
2022-01-19 22:58:20+00:00;saya_adalah2468;kali gue tuju koh nusantara nama indonesia kasih ibukota baru nama nusantara kelas provinsi emang tidak ada nama gitu
2022-01-19 22:28:49+00:00;KagetyaKaget;kalau anak sekolah ada nama ibukota indonesia jakara nusantara nusankarta
2022-01-19 22:22:53+00:00;hariyanto;tuju nusantara bagus banget wilayah luas bukan titik mending jangan pakai kata sudah ada bikin nama tidak rancu kalau search langsung acu ibukota
2022-01-19 21:49:45+00:00;sefkelik;pilih nama nusantara bagai nama calon ibukota sudah bagus bantu jaga memori istilah nusantara makna pulau asia tenggara pilih nusantara cermin visi jadi pusat kawasan
2022-01-19 20:49:31+00:00;veerapracha;nama ibukota rencana nusantara pikir sudah sesuai visi presiden perintah bukan bangun jakarta bukan bangun jawa bukan bangun wilayah barat bangun seluruh indonesia
2022-01-19 19:37:54+00:00;DjokedA;nama ibukota baru nusantara turun islam nusantara
2022-01-19 17:54:50+00:00;RSarnindo;tuju sih tidak rujuk baru replacement makna kata sudah ada a eh bro hidup nusantara b eh nusantara nama ibukota ya bincang orang beda generasi masa
2022-01-19 17:21:41+00:00;radar_kepri;gua bingung ni cerna tweet kwn bilang nusantara indonesia trs janggal kalau jadi nama ibukota negara bro loe tidak cocok jadi kadrun sorban tidak pantes jangan jadi bego kayak kadrun napa
2022-01-19 17:07:01+00:00;al_sayutih;nama nusantara ibukota baru turut pas karena nusantara sudah identik sebut indonesia kalau ada tambah kalimat awal belakang new nusantara apa netijen jago ngasih masuk
2022-01-19 16:46:05+00:00;kittengetmad;tuju kata nusantara sudah dipake zaman raja indonesia zaman dahulu ajar sejarah sekolah satu wilayah indonesia pakai nusantara u nama ibukota abai acuh sejarah
2022-01-19 16:40:02+00:00;akuboekankamu;nama kota agama kasih embel nusantara ibukota nusantara islam nusantara apa apadeh apadonk
2022-01-19 16:37:46+00:00;arisutrisna_ari;ibukota nusantara tidak daerah dijadiin nama ibukota trs kalau ganti kelurahaannya camat ya
2022-01-19 15:17:57+00:00;MC_Nishidella98;besok ada sempat ada lapor nama ibukota baru republik indonesia nusantara letak kalimantan timur coba jajah wilayah paser ada warga paser nanya mekar kota ibukotabaruri nusantara pemprovkaltim kemendagriri
2022-01-19 15:08:39+00:00;xximbecile2;tentu nama ibukota nusantara successfully shifting the discusiion pindah ibukota gajadi pindah bagus nama ibukotanya ngl i m impressed
2022-01-19 14:57:30+00:00;m4t4anG1n;totally true gue prefer nama ibukota tu borneo sii just in my opinion actually nusantara aga gimana si kalau dijadiin nama ibukota
2022-01-19 14:51:15+00:00;bangysr;kalau emang jadi nusantara nama ibukota baru gue bangga sekolah nusantara ada nusantara ya
2022-01-19 14:46:17+00:00;dikakotop;janggal nama bukan asal nama kota ketidakjelasan arah lokasi a ibukota indonesia b nusantara a mana tuh beda nama kota yng sudah existing jadi psikologi bayang
2022-01-19 14:43:52+00:00;frhodam;aku jokowi bukan presiden mampu retorika baik beliau bukan tipe pilih kata scr spontan sptnya jadi nusantara bagai nama ibukota salah blundernya
2022-01-19 14:42:55+00:00;onielectra;jakarta ya tetep jakarta to sih ibukota baru ya beda nama salah nama nusantara kata bangsa dulu jakarta nama batavia ajar sejarah bu
2022-01-19 14:40:02+00:00;KidHaveQuestion;jokowi putus nusantara jadi nama ibukota baru
2022-01-19 14:34:41+00:00;pperikardium;nusantara nama ibukota baru dengar dystopia
2022-01-19 14:05:06+00:00;AzisDadun_;nusantara cocok bagai nama ibukota negara baru moga jakarta bebas banjir macet jadi masalah utama ibukota negara baru bangun rata pelosok negeri salamkebangsaan
2022-01-19 13:52:52+00:00;__SudutPandang;nusantara jadi nama ibukota negara republik indonesia keren ibukota negara jadi representatif indonesia dki jakarta jadi sentralisasi indonesia
2022-01-19 13:49:58+00:00;uphaul;gue cukup emosi ya ibukota baru pakai nama nusantara
2022-01-19 13:46:23+00:00;carpatheia;tidak tuju nusantara jadi nama ibukota
2022-01-19 13:43:58+00:00;YasHeinzar;nama ibukota baru jangan nusantara ganti borneo daerah sesuai tempat kota kabupaten sesuai unsur bahasa daerah wagu bilangin ya
2022-01-19 13:41:17+00:00;Divonis_Cakep;brarti jadi nama ada nusantara indonesia sebut indonesia nama ibukota
2022-01-19 13:14:54+00:00;persi88andung;mun ibukota baru ngarana nusantara persija ganti nama jadi sinus supporter nya dejek jadi denus tolakibukotabaru
2022-01-19 13:08:13+00:00;vksold;nama ibukota jangan nusantara anjrit
2022-01-19 12:54:23+00:00;aull_udell;ngebabat alas bikin ibukota sudah aneh bang pilih kota ada lhoh jogja sudah ada istana presiden yah ndak uang sih putra mahkota privilege sudah patenin jadi merk dagang tuh nusantara jadi baginda raja ngusulin nama
2022-01-19 12:44:25+00:00;ini4kunku;nusantara nama ibukota indonesia ganti jakarta nama indah jadi sejarah dunia nama satu nusa bangsa aneh pks tidak suka takut sana tidak jual isu sara salam bangsa indonesia
2022-01-19 12:44:09+00:00;4ftergl0w;nusantara bagai nama ibukota representasi wakil indonesia
2022-01-19 12:34:52+00:00;ayahtasha;kalau nusantara jadi nama ibukota trus maksa wawas nusantara jadi
2022-01-19 12:31:47+00:00;joehelmiy;aneh banget sumpah nama ibukota nusantara wkwkkw politis pilih nama ada nusantara indonesia indonesia nusantara wkwk
2022-01-19 12:24:10+00:00;4rdn4n;even orang melayu kadang sebut negeri nusantara as well jadi turut nusantara negeri nama kota ibukota negara
2022-01-19 12:18:12+00:00;Ayangay1;pindah ibukota lantas nama negara indonesia rubah jadi negara nusantara awas akal akal oligarki
2022-01-19 12:17:52+00:00;sabelejekesime;khawatir kalau ada salah fahaman makna nusantara generasi terus karena sudah jadi nama ibukota
2022-01-19 12:14:03+00:00;AGN3ZONE;milih nusantara jadi nama ibukota sih kyk wawas gitu
2022-01-19 12:09:27+00:00;linggaisy;nama republik indonesia kenal nusantara nama sudah lekat benak bangsa nama ibukota baru nusantara melokalisir nusantara jadi kota situ kurang narasi daya pikir
2022-01-19 12:03:02+00:00;TwitBeritaBaik;ya iya jadi sempit makna sembarang kasih nama yaks nih cafe toko kopi aroma nusantara oh kopi kalimantan ibukota ya jual kopi biji sumatra papua
2022-01-19 11:49:56+00:00;studiklub;ada nolak nama nusantara alas karena tolak jawasentris orang tolak ibukota pindah jawa dukung jawasentris sikap tidak jelas
2022-01-19 11:49:49+00:00;ludvynsky;jadi nusantara tu sbenernya rupa ciri negara satu republik indonesia nama calon ibukota negara satu republik indonesia
2022-01-19 11:49:21+00:00;Sayapatah99;iya kak kalau dengar kata nusantara bayang indonesia agam agama ras budaya sreg kalau jadi nama ibukota
2022-01-19 11:39:07+00:00;syaripova;nama ibukota sudah nama daerah nusantara nusantara
2022-01-19 11:21:36+00:00;AsepKambali;i m discussing pro kontra nusantara bagai nama ibukota baru negara satu republik indonesia with friday jan at gmt in join amerika serikat
2022-01-19 11:11:23+00:00;sweetyprettygel;nama ibukota nusantara tebal buku sejarahkuuu wkwk
2022-01-19 10:53:06+00:00;Robert53161640;usul nama gabung roczon jadi nama salur air got ibukota baru nusantara kayak keren
2022-01-19 10:33:53+00:00;aaiiseee;jatuh makna ganda khawatir muncul informasi tidak jelas arah ntah rujuk nusantara ibukota nusantara indonesia tidak nama sih mudah paham
2022-01-19 10:32:20+00:00;Arie_Kriting;tuju ibukota baru letak kalimantan sreg pilih nama nusantara definisi luas pas pilih nama mmm dih tidak pikir deh belum nemu
2022-01-19 10:31:30+00:00;An_Ann12;kalau gga ada kalau ada sebut nama jahat nasional jadi nama ibukota baru gga nunggu detik ketemu d nusantara aidit pki guysss
2022-01-19 10:28:50+00:00;JullyVerse;kalau beneran nusantara dipake jadi nama ibukota moga isi tidak melulu kawasan industri kantor
2022-01-19 10:27:09+00:00;sebastianbiring;calon nama kepala otorita ibukota negara nusantara
2022-01-19 10:24:41+00:00;ernestprakasa;dulu makna nusantara indonesia kalau dijadiin nama ibukota gue sih janggal ya tidak sih
2022-01-19 10:20:47+00:00;ko_Qtoo;jadi bingung nusantara nama ibukota baru
2022-01-19 10:20:28+00:00;subiakto_toto;reinkarnasi dipa nusantara jadi nusantara nama ibukota
2022-01-19 10:01:00+00:00;An3_D15;bayangin brother nih jln ibukota dtanya kmna nusantara bro kalau gua sangka jln nusantara ada makassar coba kalau nama ibukotanya borneo raya dtanya kmna bro borneo raya kalau gaulin bahasa br keren
2022-01-19 09:59:42+00:00;Anakcerdasmag;nak nama ibukota indonesia jayakarta ayah salah nusantara lho nusantara ya karena bukan jakarta ajar sejarah ya supaya cerdas
2022-01-19 09:31:54+00:00;anisagustina2;wkwkwk pikir pikir nusantara nama ibukota baru hadeuhhh ewkwkwk
2022-01-19 09:24:36+00:00;keluarmainnn;nusantara cocok jdi nama negara dripda nama ibukota
2022-01-19 09:09:16+00:00;vivosite24680;nama ibukota nusantara tidak apa jangan agama islam nama islam nusantara
2022-01-19 09:03:46+00:00;didihadid_;kabar nusantara jadi nama ibukota baru indonesia sudah tau berita baru belum kalau didi ros jadi nama ibu anak anak
2022-01-19 08:57:27+00:00;kentung_mbah;ibukota negara baru resmi beri nama nusantara presiden jokowi moga nusantara jaya
2022-01-19 08:51:45+00:00;asthenichero;eh nama ibukota baru nusantara
2022-01-19 08:25:19+00:00;muhammadalie88;dukung nusantara jadi nama ibukota baru jokowi peka sejarah gus muhaimin
2022-01-19 08:13:22+00:00;qloudybby;eh nama ibukota baru nusantara
2022-01-19 08:07:14+00:00;roysimangunsong;yah tidak papa beda dapat karena gue pas nama ibukota nusantara nama ibukota negara nama ibukota lupa karena fokus kota bisnis
2022-01-19 07:56:13+00:00;Davidmaulana68;ibukota nusantara nnti ada bnyak pasilitas kasih nama tokoh pahlawan politik sperti jalan sukarno bandara jokowi taman basuki cahaya purnama buang sampah tpsa fadli zon dn buang limbah rocky gerung pantaskn
2022-01-19 07:38:12+00:00;chanela77;ramai anak jenderal bandara empati thd orang ras mulut bangkai bau baik ganti nama ibukota baru jangan nusantara sunda ras sayaorangsunda
2022-01-19 07:06:10+00:00;TehManja;ibukota baru pk nama putra indonesia riweh niru malaysia putra jaya dah bgus pas pk nusantara keren paten indonesia
2022-01-19 07:05:47+00:00;jauharmu;kalau besok ada ngomong nusantara nusantara bagai nusa wilayah kuasa politis nama ibukota negara nusantara
2022-01-19 06:47:40+00:00;IamStrawbecry;kenal keluarga haruna soemitro nama istri anak alfina taswirul fanni lengkap ig instagram didik profesi trends ayang putri tanjung arteria harunaout jakarta sejahtera rakyat nusantara ibukota baru
2022-01-19 06:42:41+00:00;spidolbekas;pakai kata gantiin nusantara sudah dipake nama ibukota
2022-01-19 05:40:45+00:00;yantomee;nusantara wilayah luas indonesia the real nusantara jadi nama ibukota negara makna jadi rancu depan bikin kota pakai nama asia amerikaatlantik malaya dan lain ruwet ruwet
2022-01-19 05:31:02+00:00;Squidblack1;nusantara jadi nama ibukota baru sudah bagus ibukota pindah tinggal fokus rencana tataruang bajar bangun jakarta ugal ugalan
2022-01-19 05:27:33+00:00;bulanbagustari;besok nama ibukota mu nusantara
2022-01-19 05:12:10+00:00;esha_tegar;nama nusantra ada upaya narasi ibukota baru perspektif gagas terbit buku nv nusantara kontak terima kasih
2022-01-19 05:11:05+00:00;Margijanto;jadi kalau nama ibukota indonesia nusantara ya
2022-01-19 05:09:52+00:00;notaniceboy;nama ibukota baru nusantara
2022-01-19 05:05:35+00:00;Bang_Ef07;turut pks nama ibukota nusantara al hidayatul nur wahid
2022-01-19 05:01:53+00:00;fatihsyuhud;mnurut terawang spiritualist acara kick andy indonesia sbgai nama ngara akn lbih hoki kalau ganti nusantara pakde mgkin mikir ganti nama negara mending nama ibukota baru kalau nama nusantara is ok panjang dikit
2022-01-19 05:01:31+00:00;WillFianelfist;kalau ibukota republik indonesia nusantara dah jadi kota ada nama alias beetween island kotnus kota nusantara kosan
2022-01-19 04:56:35+00:00;wongAyoe2021;aneh orang kuta dayak senang ibukota negara baru nama nusantara ribut nama tsb kalau ribut orang kalimantan wajar ribut orang jakarta kuta ubah jadi kab kuta kertanegara tidak ribut senang pdhl nama kertanegara jawani banget
2022-01-19 04:51:14+00:00;Borneopediacom;nusantara nama ibukota baru borneo nama nusantara sudah tidak asing dengar telinga bangsa nama indonesia nama indonesia dengar guna nusantara sudah borneopedia nusantara
2022-01-19 04:27:12+00:00;basit201;nama ibukota baru nusantara jokowi nama ibukota supaya jadi saksi sejarah gagal rakyat
2022-01-19 04:26:29+00:00;pejuangind01;jokowi putus nusantara jadi nama ibukota baru
2022-01-19 04:21:06+00:00;Yatie84991237;bukan bukan lagak lagu kayak sok tau gosah bawa a n rakyat loe tidak hak wakil lbh jt voters tuju ibukota pindah kaltim nama baru nusantara
2022-01-19 04:11:27+00:00;donyardi13;sejarahwan nama nusantara ibukota baru wakil arogansi jawa sentris
2022-01-19 04:01:54+00:00;BigbossJP24;nusantara bagus sih hny cermin luas geografis isi makna makmur jaya suka kalau nama ibukota nusantara raya ya tidak apa drpd comot nama jalan arab
2022-01-19 03:46:45+00:00;HensuAja;dar bantu ya mus nama ibukotanya nusantara calon kuat pimpin nusantara nama ahok tidak mikir masalah ibukota baru tidak supaya ahok selesai
2022-01-19 03:26:18+00:00;EvaCaroline58;indonesia ibukota baru nusantara dulu sudah senang ada sedikit unsur kalimantan masuk nama ibukota negara coz tempat letak wilayah ada pulau kalimantan kuta tidak orang asli nasionalisme
2022-01-19 03:24:19+00:00;mu133tmr;apkah kadrun tentang nama ibukota negara baru tidak sadar gedung ruang dewan wakil rakyat nama nusantara mikir droun mikiron
2022-01-19 03:03:20+00:00;candyjakey;loh nama ibukota negara baru nama nusantara ya jujur suka banget
2022-01-19 02:52:15+00:00;AdvokatSyukniTP;nama ibukota indonesia nusantara
2022-01-19 02:44:03+00:00;KasanMulyono;harap baru perintah tetap nusantara bagai nama ibukota negara satu republik indonesia
2022-01-19 02:37:26+00:00;mirzadipt;tuju nusantara bagai nama ibukota negara satu republik indonesia ada usul nama
